1583584280.931069886,1583584281.026396827,sphero,sphero_green,794.806,693.184,34
1583584281.024683767,1583584281.113895999,sphero,sphero_green,794.781,693.096,34
1583584281.097800981,1583584281.204987446,sphero,sphero_green,794.978,693.79,35
1583584281.188429136,1583584281.295233055,sphero,sphero_green,794.902,693.729,35
1583584281.279851659,1583584281.384278876,sphero,sphero_green,794.862,693.358,34
1583584281.370783834,1583584281.473995661,sphero,sphero_green,794.612,692.945,34
1583584281.465373906,1583584281.564920088,sphero,sphero_green,794.898,693.309,34
1583584281.555800168,1583584281.656172358,sphero,sphero_green,795.053,693.755,35
1583584281.648028433,1583584281.746767269,sphero,sphero_green,794.963,693.777,35
1583584281.741090665,1583584281.837465134,sphero,sphero_green,794.891,693.425,34
1583584281.832110025,1583584281.927740920,sphero,sphero_green,794.797,693.09,34
1583584281.923193940,1583584282.020368770,sphero,sphero_green,794.842,693.138,34
1583584282.017713526,1583584282.111365318,sphero,sphero_green,795.015,693.845,35
1583584282.109834805,1583584282.201770492,sphero,sphero_green,795.12,693.846,35
1583584282.200917142,1583584282.289740397,sphero,sphero_green,794.799,693.267,34
1583584282.275298883,1583584282.379237446,sphero,sphero_green,794.879,693.245,34
1583584282.365144894,1583584282.471268535,sphero,sphero_green,794.924,693.731,35
1583584282.459524233,1583584282.561634633,sphero,sphero_green,794.929,693.876,35
1583584282.554379044,1583584282.650036042,sphero,sphero_green,794.726,693.386,34
1583584282.643020977,1583584282.735860398,sphero,sphero_green,794.639,693.022,34
1583584282.735429628,1583584282.821434683,sphero,sphero_green,794.805,693.095,32
1583584282.806861175,1583584282.909748093,sphero,sphero_green,794.944,694.037,17
1583584282.899864965,1583584282.997465985,sphero,sphero_green,795.063,693.728,349
1583584282.994619165,1583584283.084505000,sphero,sphero_green,794.888,693.525,315
1583584283.066358913,1583584283.174585872,sphero,sphero_green,795.012,693.421,276
1583584283.158143801,1583584283.264734988,sphero,sphero_green,795.27,695.386,58
1583584283.249034951,1583584283.352649012,sphero,sphero_green,795.097,696.352,53
1583584283.342626750,1583584283.441684236,sphero,sphero_green,795.018,695.482,51
1583584283.434456719,1583584283.529973030,sphero,sphero_green,795.034,694.972,46
1583584283.527468471,1583584283.621736830,sphero,sphero_green,795.325,694.021,54
1583584283.618490801,1583584283.712167491,sphero,sphero_green,795.134,694.364,62
1583584283.709779080,1583584283.802933043,sphero,sphero_green,795.011,694.576,62
1583584283.802712399,1583584283.891580819,sphero,sphero_green,795.225,695.111,62
1583584283.877486446,1583584283.982516997,sphero,sphero_green,795.264,694.622,62
