1583769402.044574759,1583769402.133183741,sphero,sphero_yellow,943.036,705.74,7
1583769402.117621927,1583769402.213555875,sphero,sphero_yellow,943.494,706.087,7
1583769402.207428211,1583769402.290878172,sphero,sphero_yellow,943.517,706.682,8
1583769402.283537454,1583769402.373888118,sphero,sphero_yellow,943.182,705.941,7
1583769402.356794087,1583769402.453605214,sphero,sphero_yellow,943.126,705.608,7
1583769402.448414780,1583769402.535580453,sphero,sphero_yellow,943.683,706.59,4
1583769402.523123618,1583769402.617688191,sphero,sphero_yellow,943.172,706.092,7
1583769402.614631214,1583769402.699049798,sphero,sphero_yellow,942.827,705.279,3
1583769402.686791739,1583769402.777660345,sphero,sphero_yellow,943.612,706.601,8
1583769402.762820482,1583769402.862631178,sphero,sphero_dark_green,943.435,706.616,8
1583769402.854217607,1583769402.945257297,sphero,sphero_yellow,942.867,705.449,3
1583769402.943805842,1583769403.024386445,sphero,sphero_yellow,943.355,705.774,7
1583769403.019249482,1583769403.107255595,sphero,sphero_yellow,943.723,706.496,7
1583769403.093994744,1583769403.187233377,sphero,sphero_yellow,942.969,705.974,7
1583769403.182668829,1583769403.268428648,sphero,sphero_yellow,943.204,705.75,7
1583769403.257706891,1583769403.348997492,sphero,sphero_yellow,943.637,706.323,3
1583769403.332079213,1583769403.428680070,sphero,sphero_yellow,943.293,706.089,7
1583769403.423855375,1583769403.509504293,sphero,sphero_yellow,943.35,705.712,7
1583769403.497669786,1583769403.589330671,sphero,sphero_yellow,943.584,706.298,3
1583769403.571590639,1583769403.668148410,sphero,sphero_dark_green,943.429,706.642,8
1583769403.660958870,1583769403.750719431,sphero,sphero_yellow,942.93,705.924,3
1583769403.737317096,1583769403.831747062,sphero,sphero_yellow,943.45,706.071,7
1583769403.830215986,1583769403.910774535,sphero,sphero_yellow,943.49,706.395,7
1583769403.903434433,1583769403.994389691,sphero,sphero_yellow,943.386,706.135,7
1583769403.976275754,1583769404.076261350,sphero,sphero_yellow,943.365,705.799,7
1583769404.067923042,1583769404.155963416,sphero,sphero_yellow,943.106,706.436,7
1583769404.141612375,1583769404.235167061,sphero,sphero_yellow,943.33,706.096,7
1583769404.232012823,1583769404.317439356,sphero,sphero_yellow,943.172,706.033,7
1583769404.308299047,1583769404.398921234,sphero,sphero_yellow,943.289,706.119,7
1583769404.397031963,1583769404.477014294,sphero,sphero_dark_green,943.422,706.526,7
1583769404.474169638,1583769404.557759649,sphero,sphero_yellow,943.258,706.251,7
1583769404.547027147,1583769404.639929400,sphero,sphero_yellow,943.218,705.778,7
1583769404.639008791,1583769404.717249241,sphero,sphero_yellow,943.425,706.311,7
1583769404.712695003,1583769404.796418810,sphero,sphero_yellow,943.608,706.643,8
1583769404.786723249,1583769404.881111614,sphero,sphero_yellow,943.002,705.646,7
1583769404.878150210,1583769404.960650792,sphero,sphero_yellow,943.21,705.894,7
1583769404.952473804,1583769405.038939838,sphero,sphero_yellow,943.614,706.441,3
1583769405.026051597,1583769405.121203888,sphero,sphero_yellow,943.056,705.647,3
1583769405.117900301,1583769405.201285360,sphero,sphero_yellow,943.069,705.708,7
1583769405.189643106,1583769405.280031233,sphero,sphero_yellow,943.515,706.082,3
1583769405.265144013,1583769405.365110728,sphero,sphero_yellow,943.26,706.031,7
1583769405.357068602,1583769405.446548392,sphero,sphero_yellow,942.869,705.308,3
1583769405.431179760,1583769405.522912462,sphero,sphero_yellow,943.585,706.059,3
1583769405.504004791,1583769405.604666208,sphero,sphero_yellow,943.171,705.944,7
1583769405.595727246,1583769405.687901757,sphero,sphero_yellow,943.154,705.736,7
1583769405.687274055,1583769405.771258623,sphero,sphero_yellow,943.198,705.772,7
1583769405.761301893,1583769405.850378695,sphero,sphero_yellow,943.708,706.964,8
1583769405.833601929,1583769405.934098565,sphero,sphero_yellow,942.955,705.867,7
1583769405.924717959,1583769406.017970284,sphero,sphero_yellow,943.131,705.607,7
1583769406.001239320,1583769406.095292029,sphero,sphero_yellow,943.68,706.602,8
1583769406.090402950,1583769406.174051629,sphero,sphero_yellow,943.307,706.314,7
1583769406.166431951,1583769406.254612499,sphero,sphero_yellow,942.775,705.197,3
1583769406.240312402,1583769406.333286834,sphero,sphero_yellow,943.603,706.33,3
1583769406.330282049,1583769406.417981763,sphero,sphero_dark_green,943.493,706.607,8
1583769406.406139394,1583769406.502878498,sphero,sphero_yellow,942.729,705.39,3
1583769406.497166448,1583769406.587243039,sphero,sphero_yellow,943.111,705.762,7
1583769406.571882258,1583769406.666874793,sphero,sphero_yellow,943.803,706.541,5
1583769406.663489817,1583769406.747143530,sphero,sphero_yellow,943.358,706.16,7
1583769406.737519192,1583769406.829697103,sphero,sphero_yellow,943.27,705.658,7
1583769406.810979245,1583769406.908023242,sphero,sphero_yellow,943.867,706.667,5
1583769406.900592263,1583769406.988938622,sphero,sphero_yellow,943.42,706.247,7
1583769406.976599372,1583769407.069139837,sphero,sphero_yellow,943.006,705.677,7
1583769407.068297383,1583769407.152123791,sphero,sphero_yellow,943.094,705.795,8
1583769407.141284057,1583769407.230476672,sphero,sphero_yellow,943.535,706.49,3
1583769407.214198772,1583769407.310784080,sphero,sphero_yellow,943.09,705.931,7
1583769407.305390132,1583769407.390945483,sphero,sphero_yellow,943.154,705.76,7
1583769407.380498514,1583769407.469922629,sphero,sphero_yellow,943.426,706.364,7
1583769407.454591419,1583769407.554419839,sphero,sphero_yellow,943.085,705.783,7
1583769407.546600452,1583769407.637343939,sphero,sphero_yellow,943.108,705.801,7
1583769407.637326530,1583769407.715589523,sphero,sphero_yellow,943.079,705.199,3
1583769407.714330986,1583769407.794121507,sphero,sphero_yellow,943.351,706.397,7
1583769407.786879557,1583769407.877741700,sphero,sphero_yellow,943.166,705.979,7
1583769407.876991216,1583769407.962432324,sphero,sphero_yellow,942.975,705.287,3
1583769407.952980015,1583769408.040850776,sphero,sphero_yellow,943.815,706.275,3
1583769408.026194614,1583769408.119402908,sphero,sphero_yellow,943.316,706.35,7
1583769408.116244542,1583769408.200981118,sphero,sphero_yellow,942.748,705.515,7
1583769408.190469344,1583769408.278920752,sphero,sphero_yellow,943.43,706.05,7
1583769408.265012897,1583769408.357290908,sphero,sphero_yellow,943.376,706.384,3
1583769408.356334720,1583769408.434889114,sphero,sphero_yellow,943.121,705.876,7
1583769408.431218236,1583769408.512174079,sphero,sphero_yellow,943.49,705.802,7
1583769408.504056067,1583769408.592251612,sphero,sphero_yellow,943.535,706.13,3
1583769408.577906840,1583769408.674917521,sphero,sphero_yellow,943.371,705.845,7
1583769408.669742120,1583769408.757016456,sphero,sphero_yellow,942.805,705.601,7
1583769408.743900719,1583769408.831216767,sphero,sphero_yellow,943.503,706.193,3
1583769408.817318445,1583769408.911137591,sphero,sphero_yellow,943.195,706.047,7
1583769408.907305379,1583769408.990937589,sphero,sphero_yellow,943.052,705.573,7
1583769408.981891077,1583769409.069735654,sphero,sphero_yellow,943.506,706.192,3
1583769409.055786176,1583769409.150580393,sphero,sphero_yellow,943.215,706.046,7
1583769409.148131104,1583769409.232787141,sphero,sphero_yellow,943.132,705.734,7
1583769409.222214733,1583769409.313045030,sphero,sphero_yellow,943.146,706.255,7
1583769409.295440563,1583769409.389397876,sphero,sphero_yellow,943.282,706.102,7
1583769409.387412699,1583769409.469781330,sphero,sphero_yellow,943.178,705.884,7
1583769409.461338461,1583769409.549640821,sphero,sphero_yellow,943.445,706.223,7
1583769409.534999063,1583769409.630259016,sphero,sphero_yellow,943.509,706.066,3
1583769409.625252267,1583769409.707012387,sphero,sphero_yellow,943.302,706.238,7
1583769409.700539637,1583769409.787528967,sphero,sphero_yellow,943.08,705.814,7
1583769409.774535480,1583769409.870261832,sphero,sphero_dark_green,943.483,706.509,8
1583769409.866065082,1583769409.945690823,sphero,sphero_yellow,943.551,706.722,8
1583769409.939922236,1583769410.027433453,sphero,sphero_yellow,943.33,705.877,7
1583769410.013729758,1583769410.105087160,sphero,sphero_yellow,943.626,706.537,6
1583769410.086060969,1583769410.186489164,sphero,sphero_yellow,942.973,705.852,7
1583769410.178081221,1583769410.266633077,sphero,sphero_yellow,942.889,705.54,7
